swept_parameter,swept_value,profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds
risk_degraded_threshold,0.8,variable,dapper,pct_hybrid,23.11,2.475723509714226,22.243166666666664,23.956916666666668,30
risk_degraded_threshold,0.8,variable,dapper,pct_degraded_safe,16.686666666666664,3.043107909214925,15.633333333333333,17.766666666666666,30
risk_degraded_threshold,0.8,outage,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,p95_latency_ms,32.05940687939569,0.3578625588935789,31.934020996447654,32.18299041849334,30
risk_degraded_threshold,0.8,outage,dapper,p99_latency_ms,34.35601974071097,0.1747304407284721,34.29091344117651,34.41644756746568,30
risk_degraded_threshold,0.8,outage,dapper,mean_latency_ms,9.271308651816495,0.23897617018025563,9.186476676688356,9.354725520854826,30
risk_degraded_threshold,0.8,outage,dapper,usable_confidence_proxy,0.7243857869198386,0.0027459472872372564,0.7234039938185596,0.7253315387567602,30
risk_degraded_threshold,0.8,outage,dapper,mean_output_confidence,0.7243857869198386,0.0027459472872372564,0.7234039938185596,0.7253315387567602,30
risk_degraded_threshold,0.8,outage,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,fallback_rate,0.8685333333333334,0.015526913971271457,0.8629,0.874,30
risk_degraded_threshold,0.8,outage,dapper,reuse_rate,0.6563666666666669,0.00999131807028529,0.6528000000000002,0.6599,30
risk_degraded_threshold,0.8,outage,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,mode_switches_per_1000,465.3333333333333,6.753458032911646,462.93333333333334,467.7008333333333,30
risk_degraded_threshold,0.8,outage,dapper,pct_local_fast,34.25666666666666,1.0040206528076825,33.9,34.61333333333334,30
risk_degraded_threshold,0.8,outage,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.8,outage,dapper,pct_degraded_safe,65.74333333333333,1.0040206528076843,65.38666666666667,66.1,30
risk_degraded_threshold,0.85,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
risk_degraded_threshold,0.85,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
risk_degraded_threshold,0.85,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
risk_degraded_threshold,0.85,stable,dapper,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949187491188087,0.7970282591916404,30
risk_degraded_threshold,0.85,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
risk_degraded_threshold,0.85,stable,dapper,bandwidth_per_1000_frames_kb,21621.666666666668,335.8425671130112,21501.645833333336,21735.0,30
risk_degraded_threshold,0.85,stable,dapper,remote_attempt_rate,0.8648666666666667,0.013433702684520463,0.8600658333333333,0.8694,30
risk_degraded_threshold,0.85,stable,dapper,remote_accept_rate,0.5119299636219802,0.019710509684781493,0.5048710537106218,0.5185291640553195,30
risk_degraded_threshold,0.85,stable,dapper,remote_accepted_per_frame,0.4427,0.01712862093609448,0.43670000000000003,0.44869999999999993,30
risk_degraded_threshold,0.85,stable,dapper,remote_rejected_deadline_rate,0.47690963533308023,0.018550469460783117,0.47058399999723577,0.48349712111243753,30
risk_degraded_threshold,0.85,stable,dapper,remote_failed_loss_rate,0.011160401044939667,0.0032782175425864904,0.010069906399418155,0.012335025962814114,30
risk_degraded_threshold,0.85,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,stable,dapper,mode_switches_per_1000,233.3,23.550605819867112,225.26666666666668,241.90083333333334,30
risk_degraded_threshold,0.85,stable,dapper,pct_local_fast,13.513333333333334,1.3433702684520452,13.06,13.993416666666668,30
risk_degraded_threshold,0.85,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,stable,dapper,pct_hybrid,86.48666666666666,1.3433702684520459,86.00658333333332,86.93999999999998,30
risk_degraded_threshold,0.85,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,p95_latency_ms,33.94268972592376,0.09803104261482531,33.906854831430806,33.97630119170664,30
risk_degraded_threshold,0.85,congested,dapper,p99_latency_ms,34.769178949662624,0.05524239382592479,34.748642896298946,34.7879694671568,30
risk_degraded_threshold,0.85,congested,dapper,mean_latency_ms,25.012597088142645,0.18113657767527264,24.949225112390963,25.077791277753096,30
risk_degraded_threshold,0.85,congested,dapper,usable_confidence_proxy,0.7249282051819181,0.0016092933478095927,0.7243536843822596,0.725520489679899,30
risk_degraded_threshold,0.85,congested,dapper,mean_output_confidence,0.7249282051819181,0.0016092933478095927,0.7243536843822596,0.725520489679899,30
risk_degraded_threshold,0.85,congested,dapper,bandwidth_per_1000_frames_kb,2.5,7.628214415734117,0.0,5.833333333333333,30
risk_degraded_threshold,0.85,congested,dapper,remote_attempt_rate,0.0001,0.00030512857662936464,0.0,0.00023333333333333333,30
risk_degraded_threshold,0.85,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,remote_rejected_deadline_rate,0.1,0.30512857662936466,0.0,0.23333333333333334,30
risk_degraded_threshold,0.85,congested,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,mode_switches_per_1000,0.2,0.6102571532587293,0.0,0.4666666666666667,30
risk_degraded_threshold,0.85,congested,dapper,pct_local_fast,99.99000000000001,0.030512857662934732,99.97666666666667,100.0,30
risk_degraded_threshold,0.85,congested,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,congested,dapper,pct_hybrid,0.010000000000000002,0.030512857662936467,0.0,0.02333333333333333,30
risk_degraded_threshold,0.85,congested,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,lossy,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,lossy,dapper,p95_latency_ms,34.012278154614826,0.12120943376607804,33.96820622195287,34.05448763655662,30
risk_degraded_threshold,0.85,lossy,dapper,p99_latency_ms,34.80546807570768,0.06143547890706443,34.78316485257998,34.826772350222946,30
risk_degraded_threshold,0.85,lossy,dapper,mean_latency_ms,25.003209635014095,0.15974262798343122,24.94828249795479,25.06142062043607,30
risk_degraded_threshold,0.85,lossy,dapper,usable_confidence_proxy,0.7405908249005024,0.0021791822011149593,0.7398410541525798,0.7414035181047496,30
risk_degraded_threshold,0.85,lossy,dapper,mean_output_confidence,0.7247968267120143,0.001322250002252836,0.724324432482122,0.7252569980501671,30
risk_degraded_threshold,0.85,lossy,dapper,bandwidth_per_1000_frames_kb,18126.666666666668,439.9222763118529,17974.145833333336,18280.854166666664,30
risk_degraded_threshold,0.85,lossy,dapper,remote_attempt_rate,0.7250666666666666,0.017596891052474133,0.7189658333333333,0.7312341666666669,30
risk_degraded_threshold,0.85,lossy,dapper,remote_accept_rate,0.13679093773844395,0.013577245742963,0.13191884518259378,0.14162339878389738,30
risk_degraded_threshold,0.85,lossy,dapper,remote_accepted_per_frame,0.0992,0.010347080214510624,0.09549916666666665,0.10293333333333334,30
risk_degraded_threshold,0.85,lossy,dapper,remote_rejected_deadline_rate,0.6753218499411897,0.02119149299989947,0.6676396061194204,0.6827484105054069,30
risk_degraded_threshold,0.85,lossy,dapper,remote_failed_loss_rate,0.1878872123203663,0.01734266639357781,0.18157678395727622,0.1940945488078968,30
risk_degraded_threshold,0.85,lossy,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,lossy,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,lossy,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,lossy,dapper,mode_switches_per_1000,363.26666666666665,20.082473630667035,356.2,370.46666666666664,30
risk_degraded_threshold,0.85,lossy,dapper,pct_local_fast,27.493333333333332,1.7596891052474113,26.87658333333333,28.103416666666664,30
risk_degraded_threshold,0.85,lossy,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,lossy,dapper,pct_hybrid,72.50666666666667,1.759689105247415,71.89658333333333,73.12341666666669,30
risk_degraded_threshold,0.85,lossy,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,variable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,variable,dapper,p95_latency_ms,33.747775519517624,0.20973021505140457,33.675323470701066,33.82211577900011,30
risk_degraded_threshold,0.85,variable,dapper,p99_latency_ms,34.71834607205886,0.08846723190950932,34.68461798114216,34.746951888657705,30
risk_degraded_threshold,0.85,variable,dapper,mean_latency_ms,20.940446707168096,0.7350940723083381,20.683336067108257,21.199328671737284,30
risk_degraded_threshold,0.85,variable,dapper,usable_confidence_proxy,0.7315327792840012,0.0025047865419971973,0.730630043265056,0.7323686534291781,30
risk_degraded_threshold,0.85,variable,dapper,mean_output_confidence,0.7255990845494175,0.001961270671757357,0.7249273980970206,0.7262792520187936,30
risk_degraded_threshold,0.85,variable,dapper,bandwidth_per_1000_frames_kb,5777.5,618.9308774285564,5560.791666666666,5989.229166666666,30
risk_degraded_threshold,0.85,variable,dapper,remote_attempt_rate,0.2311,0.02475723509714226,0.22243166666666667,0.23956916666666667,30
risk_degraded_threshold,0.85,variable,dapper,remote_accept_rate,0.1593225904647559,0.030227815733317422,0.14854986769116424,0.16977120142322374,30
risk_degraded_threshold,0.85,variable,dapper,remote_accepted_per_frame,0.03679999999999999,0.008243701880202556,0.03400000000000001,0.03976666666666666,30
risk_degraded_threshold,0.85,variable,dapper,remote_rejected_deadline_rate,0.7687412516943987,0.03144991902511748,0.7573523738018126,0.7796160282186023,30
risk_degraded_threshold,0.85,variable,dapper,remote_failed_loss_rate,0.07193615784084549,0.016135950496985536,0.06638961513178773,0.07778178250251701,30
risk_degraded_threshold,0.85,variable,dapper,fallback_rate,0.218,0.040093855406774126,0.2041991666666667,0.23230083333333335,30
risk_degraded_threshold,0.85,variable,dapper,reuse_rate,0.1668666666666667,0.030431079092149253,0.15633333333333335,0.17766666666666667,30
risk_degraded_threshold,0.85,variable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,variable,dapper,mode_switches_per_1000,313.23333333333335,17.826139917767282,306.93333333333334,319.73333333333335,30
risk_degraded_threshold,0.85,variable,dapper,pct_local_fast,60.20333333333333,2.981377063607068,59.14,61.250083333333336,30
risk_degraded_threshold,0.85,variable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,variable,dapper,pct_hybrid,23.11,2.475723509714226,22.243166666666664,23.956916666666668,30
risk_degraded_threshold,0.85,variable,dapper,pct_degraded_safe,16.686666666666664,3.043107909214925,15.633333333333333,17.766666666666666,30
risk_degraded_threshold,0.85,outage,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,p95_latency_ms,32.21139364900159,0.3486582693635264,32.09265493206191,32.33330909607154,30
risk_degraded_threshold,0.85,outage,dapper,p99_latency_ms,34.39602681495789,0.15919294428582448,34.338339061784524,34.45264757666248,30
risk_degraded_threshold,0.85,outage,dapper,mean_latency_ms,9.578264278902676,0.3018508768723301,9.468897453667266,9.683979098329898,30
risk_degraded_threshold,0.85,outage,dapper,usable_confidence_proxy,0.7243529992374895,0.0030829347902467676,0.7232352103407825,0.7254250638986534,30
risk_degraded_threshold,0.85,outage,dapper,mean_output_confidence,0.7243529992374895,0.0030829347902467676,0.7232352103407825,0.7254250638986534,30
risk_degraded_threshold,0.85,outage,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,fallback_rate,0.8534999999999999,0.017955404526886563,0.8470999999999999,0.8598333333333331,30
risk_degraded_threshold,0.85,outage,dapper,reuse_rate,0.6437,0.01256747306781857,0.6392333333333333,0.6481666666666667,30
risk_degraded_threshold,0.85,outage,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,mode_switches_per_1000,450.6666666666667,9.385731405862224,447.3333333333333,454.0,30
risk_degraded_threshold,0.85,outage,dapper,pct_local_fast,35.63,1.256747306781855,35.18333333333333,36.07666666666667,30
risk_degraded_threshold,0.85,outage,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
risk_degraded_threshold,0.85,outage,dapper,pct_degraded_safe,64.36999999999999,1.2567473067818564,63.92333333333333,64.81666666666666,30
local_confidence_threshold,0.65,stable,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,p95_latency_ms,33.984265110354684,0.14612908292769589,33.9343159514038,34.036015368498674,30
local_confidence_threshold,0.65,stable,dapper,p99_latency_ms,34.78401367177919,0.06560311317343774,34.76065987728268,34.806824911760046,30
local_confidence_threshold,0.65,stable,dapper,mean_latency_ms,25.02027748999063,0.19474756789946776,24.952896569039584,25.094599531312916,30
local_confidence_threshold,0.65,stable,dapper,usable_confidence_proxy,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
local_confidence_threshold,0.65,stable,dapper,mean_output_confidence,0.7249667322554326,0.0015304909747104968,0.7244513387101592,0.7255071023390036,30
local_confidence_threshold,0.65,stable,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,fallback_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,reuse_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,pct_local_fast,100.0,0.0,100.0,100.0,30
local_confidence_threshold,0.65,stable,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,stable,dapper,pct_degraded_safe,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,p95_latency_ms,33.93663339562628,0.10384597263558462,33.89863800925726,33.97238476351824,30
local_confidence_threshold,0.65,congested,dapper,p99_latency_ms,34.76774120719711,0.0574407179719229,34.74658413465894,34.7871629365586,30
local_confidence_threshold,0.65,congested,dapper,mean_latency_ms,24.831886454720813,0.19570763546815947,24.76464899629824,24.902166867111045,30
local_confidence_threshold,0.65,congested,dapper,usable_confidence_proxy,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
local_confidence_threshold,0.65,congested,dapper,mean_output_confidence,0.724962592880273,0.001562881778886257,0.7244059800112123,0.7255382569621288,30
local_confidence_threshold,0.65,congested,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
local_confidence_threshold,0.65,congested,dapper,fallback_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
local_confidence_threshold,0.65,congested,dapper,reuse_rate,0.007433333333333334,0.0027628487713469464,0.006500000000000001,0.008433333333333336,30
local_confidence_threshold,0.65,congested,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
